date,globalid__,nama_p,route_number,nama_n,last_edited_date1,pole,tinggi_tiang,pemilikan,road_location,join_count,cam_fix,lat,section_number,arm_using,nam_daerah,created_user,camera_type,road_area,radio_wire,tujuan,tnb_box,connection_method,kod_par,pemaju,speaker,name,closed_circuit_television_type,daerah,cam_ptz,status,remark2,identification_number,hotspot,perunding,created_date1,remark,long,closed_circuit_television_suppo,kod_negeri,target_fid,nam_par,direction,kod_daerah,kontraktor,custodian,cam_anpr,closed_circuit_television_usage,kod_dun,last_edited_user,fasa_projek,nam_dun,id_cctv,jumlah_camera1,objectid,geometry_x,geometry_y
,,BAYAN BARU,,PANTAI JEREJAK,,Galvanize,20,MBPP,Simpang Jalan Sultan Azlan Shah/Jalan Tengah /Restoran Pelita Bayan Baru,1,2,5.31842705,,,BARAT DAYA,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari S05,P.052, , ,,,DBD,1,, ,S04,, ,1472688000000,,100.28815647,,07,401,P.052 - BAYAN BARU,,05, ,,,,N.36,,Fasa 4,N.36 - PANTAI JEREJAK,50015,3,401,100.28815646989572,5.318427049694319
,,BAYAN BARU,,PANTAI JEREJAK,,Galvanize,20,MBPP,Persimpangan Lebuhraya Kampung Jawa/ Jalan Sultan Azlan Shah,1,2,5.32188083,,,BARAT DAYA,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari NR3,P.052, , ,,,DBD,1,, ,S05,, ,1472688000000,,100.29043901,,07,402,P.052 - BAYAN BARU,,05, ,,,,N.36,,Fasa 4,N.36 - PANTAI JEREJAK,50016,3,402,100.2904390099201,5.3218808296507545
,,BAYAN BARU,,PANTAI JEREJAK,,Galvanize,20,MBPP,Simpang Lebuhraya Mayang Pasir / Caltex Bukit Gedong,1,2,5.320047,,,BARAT DAYA,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari S04,P.052, , ,,,DBD,1,, ,S06,, ,1472688000000,,100.285467,,07,403,P.052 - BAYAN BARU,,05, ,,,,N.36,,Fasa 4,N.36 - PANTAI JEREJAK,50017,3,403,100.2854670003723,5.3200470001595335
,,BAYAN BARU,,PANTAI JEREJAK,,Galvanize,20,MBPP,Simpang Lebuhraya Mayang Pasir / Taman Sri Tunas / Persiaran Mahsuri /CIMB Bank,1,3,5.32189761,,,BARAT DAYA,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari S05,P.052, , ,,,DBD,1,, ,S07,, ,1472688000000,,100.28617872,,07,404,P.052 - BAYAN BARU,,05, ,,,,N.36,,Fasa 4,N.36 - PANTAI JEREJAK,50018,4,404,100.28617871986185,5.321897609911279
,,BAYAN BARU,,BATU MAUNG,,Galvanize,20,MBPP,Jalan Tengah/ Jalan Tun Dr Awang,1,2,5.32225396,,,BARAT DAYA,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari S06,P.052, , ,,,DBD,1,, ,S08,, ,1472688000000,,100.27718033,,07,405,P.052 - BAYAN BARU,,05, ,,,,N.37,,Fasa 4,N.37 - BATU MAUNG,50019,3,405,100.27718032999668,5.3222539603022625
,,BAYAN BARU,,PANTAI JEREJAK,,Galvanize,20,MBPP,Simpang Jalan Kampung Jawa / Lebuh Kampung Jawa/Kilang Fastron,1,2,5.32459202,,,BARAT DAYA,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari T35,P.052, , ,,,DBD,1,, ,S09,, ,1472688000000,,100.2974407,,07,406,P.052 - BAYAN BARU,,05, ,,,,N.36,,Fasa 4,N.36 - PANTAI JEREJAK,50020,3,406,100.29744069987349,5.324592019942985
,,BAYAN BARU,,PANTAI JEREJAK,,Galvanize,20,MBPP,Jalan Tun Dr Awang depan Hong Leong Bank,1,2,5.33218242,,,BARAT DAYA,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari S11,P.052, , ,,,DBD,1,, ,S10,, ,1472688000000,,100.29467334,,07,407,P.052 - BAYAN BARU,,05, ,,,,N.36,,Fasa 4,N.36 - PANTAI JEREJAK,50021,3,407,100.29467334034867,5.332182419685876
,,BAYAN BARU,,PANTAI JEREJAK,,Galvanize,20,MBPP,Persimpangan Lebuh Kampung Jawa/ Lebuhraya Sungai Nibong,1,2,5.33062212,,,BARAT DAYA,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari TR04,P.052, , ,,,DBD,1,, ,S11,, ,1472688000000,,100.29929938,,07,408,P.052 - BAYAN BARU,,05, ,,,,N.36,,Fasa 4,N.36 - PANTAI JEREJAK,50022,3,408,100.29929938033358,5.3306221196727686
,,BAYAN BARU,,BATU UBAN,,Galvanize,20,MBPP,Lebuh Bukit Jambul / Persiaran Bukit Jambul,1,2,5.34020694,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari N24,P.052, , ,,,DTL,1,, ,S12,, ,1472688000000,,100.28314743,,07,409,P.052 - BAYAN BARU,,04, ,,,,N.35,,Fasa 4,N.35 - BATU UBAN,40098,3,409,100.28314742971297,5.34020693995932
,,BAYAN BARU,,PANTAI JEREJAK,,Galvanize,20,MBPP,Jalan Aziz Ibrahim / Jalan Pantai Jerjak 15 /Tapak Pasar Malam Pantai Jerjak,1,2,5.3397366,,,BARAT DAYA,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.052, , ,,,DBD,1,, ,S13,, ,1472688000000,,100.30394751,,07,410,P.052 - BAYAN BARU,,05, ,,,,N.36,,Fasa 4,N.36 - PANTAI JEREJAK,50023,3,410,100.30394750982227,5.339736600301236
,,BAYAN BARU,,PANTAI JEREJAK,,Galvanize,20,MBPP,Bulatan Queensbay / Gold Coast Condominium Resort,1,2,5.33814568,,,BARAT DAYA,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari L28,P.052, , ,,,DBD,1,, ,S14,, ,1472688000000,,100.3087871,,07,411,P.052 - BAYAN BARU,,05, ,,,,N.36,,Fasa 4,N.36 - PANTAI JEREJAK,50024,3,411,100.30878710005317,5.338145680436564
,,BUKIT GELUGOR,,SERI DELIMA,,Galvanize,20,MBPP,Hilir Pemancar depan Pasar Tun Sardon,1,2,5.36893707,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.051, , ,,,DTL,1,, ,S16,, ,1472688000000,,100.30590483,,07,412,P.051 - BUKIT GELUGOR,,04, ,,,,N.32,,Fasa 4,N.32 - SERI DELIMA,40099,3,412,100.30590482981445,5.368937070304268
,,BUKIT GELUGOR,,SERI DELIMA,,Galvanize,20,MBPP,Simpang Jalan Sultan Azlan Shah/ Hilir Pemancar /Kuil Hindu /Perodua Gelugor,1,2,5.36868925,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.051, , ,,,DTL,1,, ,S17,, ,1472688000000,,100.31030192,,07,413,P.051 - BUKIT GELUGOR,,04, ,,,,N.32,,Fasa 4,N.32 - SERI DELIMA,40100,3,413,100.31030191956283,5.368689249600859
,,BUKIT GELUGOR,,SERI DELIMA,,Galvanize,20,MBPP,Simpang Tesco / lebuh tunku kudin 1 /jelutong expressway/ e-gate,1,3,5.37677764,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari Tiang lampu Jalan,P.051, , ,,,DTL,1,, ,S18,, ,1472688000000,,100.31603377,,07,414,P.051 - BUKIT GELUGOR,,04, ,,,,N.32,,Fasa 4,N.32 - SERI DELIMA,40101,4,414,100.31603377016924,5.376777640000759
,,BUKIT GELUGOR,,SERI DELIMA,,Galvanize,20,MBPP,Persimpangan Jalan Masjid Negeri/Jalan Yap Choy Ee,1,2,5.38155336,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.051, , ,,,DTL,1,, ,S19,, ,1472688000000,,100.30660103,,07,415,P.051 - BUKIT GELUGOR,,04, ,,,,N.32,,Fasa 4,N.32 - SERI DELIMA,40102,3,415,100.3066010299202,5.3815533599761
,,JELUTONG,,SUNGAI PINANG,,Galvanize,20,MBPP,Simpang Jalan Jelutong / Jalan Madrasah / Caltex,1,3,5.38956042,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.050, , ,,,DTL,1,, ,S20,, ,1472688000000,,100.31304199,,07,416,P.050 - JELUTONG,,04, ,,,,N.30,,Fasa 4,N.30 - SUNGAI PINANG,40103,4,416,100.31304199031995,5.389560419849036
,,JELUTONG,,SUNGAI PINANG,,Galvanize,20,MBPP,Jalan Perusahaan Jelutong / Lebuhraya Tun Dr. Lim Chong Eu,1,3,5.39457225,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Sambungan fiber (fasa 1),P.050, , ,,,DTL,1,, ,S21,, ,1472688000000,,100.32262636,,07,417,P.050 - JELUTONG,,04, ,,,,N.30,,Fasa 4,N.30 - SUNGAI PINANG,40104,4,417,100.32262636035756,5.3945722502931615
,,TANJONG,,PENGKALAN KOTA,,Galvanize,20,MBPP,Simpang Jelutong Expressway / Gat Lebuh Cecil,1,2,5.40657177,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari S23,P.049, , ,,,DTL,1,, ,S22,, ,1472688000000,,100.33126929,,07,418,P.049 - TANJONG,,04, ,,,,N.27,,Fasa 4,N.27 - PENGKALAN KOTA,40105,3,418,100.33126929030601,5.406571769664108
,,TANJONG,,PENGKALAN KOTA,,Galvanize,20,MBPP,Simpang Gat Lebuh Macallum/ Lintang Lebuh Macallum,1,3,5.40798911,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Sambungan fiber (fasa 1),P.049, , ,,,DTL,1,, ,S23,, ,1472688000000,,100.33224632,,07,419,P.049 - TANJONG,,04, ,,,,N.27,,Fasa 4,N.27 - PENGKALAN KOTA,40106,4,419,100.33224632001485,5.407989110323351
,,TANJONG,,PENGKALAN KOTA,,Galvanize,20,MBPP,Simpang Gat Lebuh Macallum /Lintang Macallum 2,1,2,5.4054786,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari S23,P.049, , ,,,DTL,1,, ,S24,, ,1472688000000,,100.33536545,,07,420,P.049 - TANJONG,,04, ,,,,N.27,,Fasa 4,N.27 - PENGKALAN KOTA,40107,3,420,100.33536545032617,5.405478599860239
,,TANJONG,,KOMTAR,,Galvanize,12,MBPP,Simpang Lebuh Pantai / Gat Lebuh Melayu / Lebuh Melayu,1,2,5.4126269,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari S34,P.049, , ,,,DTL,1,, ,S25,, ,1472688000000,,100.33590606,,07,421,P.049 - TANJONG,,04, ,,,,N.28,,Fasa 4,N.28 - KOMTAR,40108,3,421,100.3359060597474,5.412626900310072
,,TANJONG,,PENGKALAN KOTA,,Galvanize,16,MBPP,Persimpangan Pengkalan Weld/ Gat Lebuh Acheh,1,2,5.41237619,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Sambungan fiber (fasa 1),P.049, , ,,,DTL,1,, ,S26,, ,1472688000000,,100.33859676,,07,422,P.049 - TANJONG,,04, ,,,,N.27,,Fasa 4,N.27 - PENGKALAN KOTA,40109,3,422,100.33859676041313,5.412376190208689
,,TANJONG,,PENGKALAN KOTA,,Galvanize,16,MBPP,Persimpangan Pengkalan Weld/ Gat Lebuh Chulia,1,2,5.41356638,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari L16,P.049, , ,,,DTL,1,, ,S27,, ,1472688000000,,100.34075273,,07,423,P.049 - TANJONG,,04, ,,,,N.27,,Fasa 4,N.27 - PENGKALAN KOTA,40110,3,423,100.34075273019182,5.4135663802155705
,,TANJONG,,PENGKALAN KOTA,,Galvanize,16,MBPP,Pengkalan Weld / Kawasan Luar Terminal Feri,1,3,5.41481709,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari LR4,P.049, , ,,,DTL,1,, ,S28,, ,1472688000000,,100.3423323,,07,424,P.049 - TANJONG,,04, ,,,,N.27,,Fasa 4,N.27 - PENGKALAN KOTA,40111,4,424,100.34233230037945,5.4148170900375305
,,TANJONG,,PADANG KOTA,,Galvanize,12,MBPP,Persimpangan Lebuh Pantai/Lebuh Bishop,1,2,5.41783517,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari N10,P.049, , ,,,DTL,1,, ,S29,, ,1472688000000,,100.34274572,,07,425,P.049 - TANJONG,,04, ,,,,N.26,,Fasa 4,N.26 - PADANG KOTA,40112,3,425,100.34274571990866,5.417835169939974
,,TANJONG,,PADANG KOTA,,Galvanize,16,MBPP,Lebuh Duke/ Belakang City Hall,1,2,5.42105551,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari L23,P.049, , ,,,DTL,1,, ,S30,, ,1472688000000,,100.34083766,,07,426,P.049 - TANJONG,,04, ,,,,N.26,,Fasa 4,N.26 - PADANG KOTA,40113,3,426,100.34083766032605,5.4210555103033125
,,,,,,Galvanize,16,MBPP,Simpang Jalan Padang Kota Lama,1,2,5.42225718,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari U44,, , ,,,,1,, ,S31,, ,1472688000000,,100.34186823,,07,427,,,04, ,,,,,,Fasa 4,,40114,3,427,100.34186823003085,5.4222571795752685
,,TANJONG,,PADANG KOTA,,Galvanize,12,MBPP,Persimpangan Lebuh Penang/ Lebuh Pasar,1,2,5.41676422,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari Pusat Latihan Lebuh Pantai,P.049, , ,,,DTL,1,, ,S32,, ,1472688000000,,100.33979732,,07,428,P.049 - TANJONG,,04, ,,,,N.26,,Fasa 4,N.26 - PADANG KOTA,40115,3,428,100.33979732015644,5.416764219924991
,,TANJONG,,PADANG KOTA,,Galvanize,12,MBPP,Persimpangan Lebuh Canon/Jalan Masjid Kapitan Keling,1,2,5.41544282,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari N14,P.049, , ,,,DTL,1,, ,S33,, ,1472688000000,,100.33708816,,07,429,P.049 - TANJONG,,04, ,,,,N.26,,Fasa 4,N.26 - PADANG KOTA,40116,3,429,100.33708815960715,5.4154428203628315
,,TANJONG,,KOMTAR,,Galvanize,12,MBPP,Persimpangan Lebuh Carnarvon/ Lebuh Melayu,1,2,5.41471985,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari L13,P.049, , ,,,DTL,1,, ,S34,, ,1472688000000,,100.33410747,,07,430,P.049 - TANJONG,,04, ,,,,N.28,,Fasa 4,N.28 - KOMTAR,40117,3,430,100.33410746981177,5.414719850421717
,,TANJONG,,KOMTAR,,Galvanize,12,MBPP,Persimpangan Lebuh Kimberley/ Jalan Pintal Tali,1,2,5.41616449,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari IPK,P.049, , ,,,DTL,1,, ,S35,, ,1472688000000,,100.33314432,,07,431,P.049 - TANJONG,,04, ,,,,N.28,,Fasa 4,N.28 - KOMTAR,40118,3,431,100.33314431971894,5.416164489949601
,,TANJONG,,KOMTAR,,Galvanize,12,MBPP,Persimpangan Lebuh Kimberley/ Jalan Sungai Ujong,1,2,5.41634724,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari IPK,P.049, , ,,,DTL,1,, ,S36,, ,1472688000000,,100.332613,,07,432,P.049 - TANJONG,,04, ,,,,N.28,,Fasa 4,N.28 - KOMTAR,40119,3,432,100.33261300026916,5.416347239951402
,,TANJONG,,KOMTAR,,Galvanize,12,MBPP,Persimpangan Lebuh Kimberley/ Jalan Kuala Kangsar,1,2,5.41682082,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari IPK,P.049, , ,,,DTL,1,, ,S37,, ,1472688000000,,100.33185404,,07,433,P.049 - TANJONG,,04, ,,,,N.28,,Fasa 4,N.28 - KOMTAR,40120,3,433,100.33185404041626,5.416820820185776
,,TANJONG,,KOMTAR,,Galvanize,12,MBPP,Persimpangan Lebuh Campbell/ Jalan Kuala Kangsar,1,2,5.41833719,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari IPK,P.049, , ,,,DTL,1,, ,S38,, ,1472688000000,,100.33279562,,07,434,P.049 - TANJONG,,04, ,,,,N.28,,Fasa 4,N.28 - KOMTAR,40121,3,434,100.33279562025817,5.418337190117229
,,TANJONG,,KOMTAR,,Galvanize,16,MBPP,Simpang Jalan Penang/Lebuh Dickens / Ibu Pejabat Polis Kontijen,1,4,5.41847512,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Sambungan fiber (fasa 1),P.049, , ,,,DTL,1,, ,S39,, ,1472688000000,,100.33136727,,07,435,P.049 - TANJONG,,04, ,,,,N.28,,Fasa 4,N.28 - KOMTAR,40122,5,435,100.33136726959188,5.4184751196076935
,,TANJONG,,PADANG KOTA,,Galvanize,12,MBPP,Persimpangan Jalan Penang/ Lebuh Muntri,1,2,5.42096528,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Sambungan fiber (fasa 1),P.049, , ,,,DTL,1,, ,S40,, ,1472688000000,,100.33333295,,07,436,P.049 - TANJONG,,04, ,,,,N.26,,Fasa 4,N.26 - PADANG KOTA,40123,3,436,100.3333329499268,5.420965279665837
,,TANJONG,,KOMTAR,,Galvanize,20,MBPP,Persimpangan  Lorong Macalister/Lorong Bertam,1,2,5.41588671,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari IPK,P.049, , ,,,DTL,1,, ,S41,, ,1472688000000,,100.32813424,,07,437,P.049 - TANJONG,,04, ,,,,N.28,,Fasa 4,N.28 - KOMTAR,40124,3,437,100.32813424007891,5.4158867104076105
,,TANJONG,,KOMTAR,,Galvanize,20,MBPP,Persimpangan Lorong Madras/ Jalan Talipon,1,2,5.41730516,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari IPK,P.049, , ,,,DTL,1,, ,S42,, ,1472688000000,,100.32694081,,07,438,P.049 - TANJONG,,04, ,,,,N.28,,Fasa 4,N.28 - KOMTAR,40125,3,438,100.32694081018757,5.417305159921793
,,TANJONG,,KOMTAR,,Galvanize,20,MBPP,Simpang Jalan Macalister /Jalan Zainal Abidin /Menara Umno/Masjid Pakistan,1,2,5.41588913,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari N07,P.049, , ,,,DTL,1,, ,S43,, ,1472688000000,,100.3249627,,07,439,P.049 - TANJONG,,04, ,,,,N.28,,Fasa 4,N.28 - KOMTAR,40126,3,439,100.324962700049,5.415889130425921
,,TANJONG,,KOMTAR,,Galvanize,20,MBPP,Jalan Macalister dekat Red Rock Hotel,1,2,5.41672689,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari S43,P.049, , ,,,DTL,1,, ,S44,, ,1472688000000,,100.32283501,,07,440,P.049 - TANJONG,,04, ,,,,N.28,,Fasa 4,N.28 - KOMTAR,40127,3,440,100.32283501017645,5.416726889853996
,,TANJONG,,PADANG KOTA,,Galvanize,20,MBPP,Jalan Burma Dekat 1926 Heritage Hotel,1,3,5.4236061,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.049, , ,,,DTL,1,, ,S45,, ,1472688000000,,100.32155574,,07,441,P.049 - TANJONG,,04, ,,,,N.26,,Fasa 4,N.26 - PADANG KOTA,40128,4,441,100.32155574030351,5.423606099595653
,,BUKIT BENDERA,,KEBUN BUNGA,,Galvanize,20,MBPP,Persimpangan Jalan kebun Bunga/ Jalan Gottlieb/ Jalan Utama,1,2,5.43049856,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.048, , ,,,DTL,1,, ,S46,, ,1472688000000,,100.29919665,,07,442,P.048 - BUKIT BENDERA,,04, ,,,,N.24,,Fasa 4,N.24 - KEBUN BUNGA,40129,3,442,100.29919665044304,5.430498559620274
,,BUKIT BENDERA,,PULAU TIKUS,,Galvanize,20,MBPP,Simpang Jalan Mount Erskine/Gotllieb/Bagan Jermal/Burma,1,2,5.43410519,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari NR01,P.048, , ,,,DTL,1,, ,S47,, ,1472688000000,,100.30327274,,07,443,P.048 - BUKIT BENDERA,,04, ,,,,N.25,,Fasa 4,N.25 - PULAU TIKUS,40130,3,443,100.30327274016604,5.434105189634789
,,BUKIT BENDERA,,PULAU TIKUS,,Galvanize,20,MBPP,Jalan Mount Erskine/ Tingkat Mount Erskine 1 (Ng Hock Seng Estate),1,3,5.44019279,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari S47,P.048, , ,,,DTL,1,, ,S48,, ,1472688000000,,100.30292457,,07,444,P.048 - BUKIT BENDERA,,04, ,,,,N.25,,Fasa 4,N.25 - PULAU TIKUS,40131,4,444,100.30292457033016,5.440192789817494
,,BUKIT BENDERA,,PULAU TIKUS,,Galvanize,20,MBPP,Simpang Jalan Bagan Jermal / Jalan Tanjung Tokong,1,2,5.44021399,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Sambungan fiber (fasa 2),P.048, , ,,,DTL,1,, ,S49,, ,1472688000000,,100.30780423,,07,445,P.048 - BUKIT BENDERA,,04, ,,,,N.25,,Fasa 4,N.25 - PULAU TIKUS,40132,3,445,100.30780422998674,5.440213989558336
,,BUKIT BENDERA,,KEBUN BUNGA,,Galvanize,20,MBPP,Simpang Jalan Tanjung Tokong / Jalan Fettes/ Island Plaza,1,2,5.45133084,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Sambungan fiber (fasa 2),P.048, , ,,,DTL,1,, ,S50,, ,1472688000000,,100.30551693,,07,446,P.048 - BUKIT BENDERA,,04, ,,,,N.24,,Fasa 4,N.24 - KEBUN BUNGA,40133,3,446,100.30551693000794,5.451330840096134
,,BUKIT BENDERA,,TANJONG BUNGA,,Galvanize,20,MBPP,Jalan Lembah Permai / Lintang Lembah Permai Berdekatan UTAR,1,3,5.45845646,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari QR6,P.048, , ,,,DTL,1,, ,S52,, ,1472688000000,,100.28293208,,07,447,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,Fasa 4,N.22 - TANJONG BUNGA,40134,4,447,100.28293208015171,5.458456460011916
,,BUKIT BENDERA,,TANJONG BUNGA,,Galvanize,20,MBPP,Jalan Cheah Phee Cheok / Jalan Loh Poh Heng,1,2,5.46225046,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari QR6,P.048, , ,,,DTL,1,, ,S53,, ,1472688000000,,100.28995907,,07,448,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,Fasa 4,N.22 - TANJONG BUNGA,40135,3,448,100.28995906998745,5.462250460172171
,,BUKIT BENDERA,,TANJONG BUNGA,,Galvanize,20,MBPP,Jalan Tanjung Bungah/Dalat School/Paradise Sandy Bay Resort,1,3,5.4660732,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari Q13,P.048, , ,,,DTL,1,, ,S54,, ,1472688000000,,100.29005648,,07,449,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,Fasa 4,N.22 - TANJONG BUNGA,40136,4,449,100.29005648017666,5.466073200110216
,,BUKIT BENDERA,,TANJONG BUNGA,,Galvanize,20,MBPP,Jalan Sungai Kelian / Hillside / Medan Selera,1,2,5.4651678,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari S54,P.048, , ,,,DTL,1,, ,S55,, ,1472688000000,,100.29214186,,07,450,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,Fasa 4,N.22 - TANJONG BUNGA,40137,3,450,100.29214186009447,5.465167800006619
,,BUKIT BENDERA,,TANJONG BUNGA,,Galvanize,20,MBPP,Jalan bunga Pudak / Jalan Sg Kelian (Dekat 7-Eleven),1,2,5.4646917,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari S55,P.048, , ,,,DTL,1,, ,S56,, ,1472688000000,,100.29275711,,07,451,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,Fasa 4,N.22 - TANJONG BUNGA,40138,3,451,100.29275710998914,5.464691700420823
,,BUKIT BENDERA,,KEBUN BUNGA,,Galvanize,20,MBPP,Simpang Jalan Masjid Negeri / Jalan Ayer Hitam / Wisma Pengakap Negeri,1,2,5.40795538,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari NR4,P.048, , ,,,DTL,1,, ,S57,, ,1472688000000,,100.30230496,,07,452,P.048 - BUKIT BENDERA,,04, ,,,,N.24,,Fasa 4,N.24 - KEBUN BUNGA,40139,3,452,100.30230495975609,5.407955379905329
,,BUKIT BENDERA,,KEBUN BUNGA,,Galvanize,20,MBPP,Taman Padang Tembak dekat tempat Letak kereta,1,2,5.41050611,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari NR4,P.048, , ,,,DTL,1,, ,S58,, ,1472688000000,,100.29231386,,07,453,P.048 - BUKIT BENDERA,,04, ,,,,N.24,,Fasa 4,N.24 - KEBUN BUNGA,40140,3,453,100.2923138601728,5.410506110401743
,,BUKIT BENDERA,,KEBUN BUNGA,,Galvanize,20,MBPP,Jalan Boundary / Rifle Range Flat,1,3,5.41072921,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.048, , ,,,DTL,1,, ,S59,, ,1472688000000,,100.29022026,,07,454,P.048 - BUKIT BENDERA,,04, ,,,,N.24,,Fasa 4,N.24 - KEBUN BUNGA,40141,4,454,100.29022025956306,5.410729210214635
,,BUKIT GELUGOR,,AIR ITAM,,Galvanize,20,MBPP,Jalan Kampung Melayu Hadapan Sekolah Kebangsaan Sri Aman,1,3,5.39999938,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari NR4,P.051, , ,,,DTL,1,, ,S60,, ,1472688000000,,100.2867799,,07,455,P.051 - BUKIT GELUGOR,,04, ,,,,N.33,,Fasa 4,N.33 - AIR ITAM,40142,4,455,100.28677989996764,5.399999379966918
,,BUKIT GELUGOR,,PAYA TERUBONG,,Galvanize,20,MBPP,Simpang Lebuhraya Thean Tiek / Jalan Thean Tiek / Jalan Angsana (apartment desa baiduri),1,2,5.39227609,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.051, , ,,,DTL,1,, ,S61,, ,1472688000000,,100.28546316,,07,456,P.051 - BUKIT GELUGOR,,04, ,,,,N.34,,Fasa 4,N.34 - PAYA TERUBONG,40143,3,456,100.28546316002813,5.392276089642208
,,BUKIT GELUGOR,,PAYA TERUBONG,,Galvanize,20,MBPP,Lebuhraya Thean Teik dekat Hong Leong Bank,1,2,5.39151256,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.051, , ,,,DTL,1,, ,S62,, ,1472688000000,,100.28284424,,07,457,P.051 - BUKIT GELUGOR,,04, ,,,,N.34,,Fasa 4,N.34 - PAYA TERUBONG,40144,3,457,100.28284424024311,5.391512559722847
